Wall time,Step,Value
1499921286.498204,40,10.871440887451172
1499921363.494475,60,6.448397636413574
1499921402.098039,70,7.27642822265625
1499921440.910905,80,4.274467945098877
1499921479.575831,90,4.517901420593262
1499921518.337008,100,2.984905242919922
1499921556.85663,110,3.2701058387756348
1499921595.455087,120,6.379881381988525
1499921634.126595,130,2.776413917541504
1499921827.345667,180,2.861067771911621
1499921866.225354,190,3.015937566757202
1499921906.201867,200,3.348492383956909
1499921944.776125,210,2.3282365798950195
1499921983.378976,220,3.1347460746765137
1499922021.979798,230,3.4012131690979004
1499922060.82243,240,2.2698073387145996
1499922099.614122,250,2.8131461143493652
1499922138.336068,260,2.9366073608398438
1499922215.371238,280,3.106294870376587
1499922292.756958,300,2.426619052886963
1499922447.579709,340,3.1235897541046143
1499922486.460277,350,2.6143600940704346
1499922524.97222,360,2.011568307876587
1499922563.576342,370,3.4964540004730225
1499922602.176245,380,2.5119831562042236
1499922640.727873,390,3.0450522899627686
1499922680.654749,400,2.601167917251587
1499922719.697999,410,2.488123893737793
1499922758.364431,420,2.721860885620117
1499922796.960076,430,2.711498975753784
1499922874.084355,450,2.1893372535705566
1499922912.728352,460,2.2819299697875977
1499922951.588084,470,3.4337167739868164
1499922990.105986,480,3.0728328227996826
1499923028.642433,490,2.8113322257995605
1499923067.232432,500,3.1043803691864014
1499923144.684965,520,2.509784460067749
1499923222.294725,540,2.1142079830169678
1499923261.130966,550,2.57572603225708
1499923299.658367,560,1.9349902868270874
1499923338.296704,570,2.8984878063201904
1499923377.037812,580,2.687382221221924
1499923415.807852,590,2.4230096340179443
1499923456.016778,600,3.380387306213379
1499923494.554636,610,2.2792229652404785
1499923880.804104,710,2.5330164432525635
1499923919.544679,720,2.644287347793579
1499923996.707064,740,2.7747316360473633
1499924151.013361,780,3.021700620651245
1499924229.774099,800,2.810513496398926
1499924306.897754,820,2.059798240661621
1499924345.459985,830,2.0292611122131348
1499924384.14569,840,2.4701128005981445
1499924422.895043,850,2.4948673248291016
1499924461.373188,860,3.274754285812378
1499924538.325703,880,2.1116819381713867
1499924576.992875,890,2.8831470012664795
1499924615.545369,900,3.0442380905151367
1499924654.334667,910,2.2605972290039062
1499924693.018085,920,2.550877094268799
1499924731.831409,930,2.773678779602051
1499924809.015865,950,2.4763221740722656
1499924847.707271,960,2.0449581146240234
1499924963.122128,990,3.0304815769195557
1499925042.644842,1010,2.112429141998291
1499925081.812798,1020,2.6658477783203125
1499925120.27088,1030,2.413360595703125
1499925236.238487,1060,2.5584495067596436
1499925274.753618,1070,2.503401756286621
1499925313.376429,1080,2.4344706535339355
1499925352.062061,1090,2.144505023956299
1499925390.55687,1100,2.296128273010254
1499925545.36421,1140,2.2984790802001953
1499925584.008054,1150,2.2386786937713623
1499925661.260315,1170,2.1339786052703857
1499925738.519607,1190,2.4076831340789795
1499925894.747289,1230,2.2343521118164062
1499925933.519283,1240,2.4229586124420166
1499925972.041068,1250,3.176373243331909
1499926049.2813,1270,2.153688430786133
1499926164.978905,1300,2.606227397918701
1499926242.525344,1320,1.7536007165908813
1499926281.201905,1330,1.983381986618042
1499926320.000807,1340,2.4012224674224854
1499926397.299109,1360,1.6105973720550537
1499926474.74974,1380,1.930504322052002
1499926513.239712,1390,1.7772912979125977
1499926553.131639,1400,1.621996283531189
1499926591.74497,1410,2.44140887260437
1499926630.219517,1420,1.8378220796585083
1499926668.774475,1430,1.8459217548370361
1499926784.471618,1460,2.3538403511047363
1499926823.143038,1470,2.1377227306365967
1499926861.708818,1480,1.9278829097747803
1499926938.832238,1500,2.277625560760498
1499926977.601468,1510,2.133408546447754
1499927016.189965,1520,3.8503637313842773
1499927093.420262,1540,2.069779634475708
1499927131.9913,1550,2.0823910236358643
1499927170.600867,1560,2.1116325855255127
1499927209.490712,1570,2.5549747943878174
1499927248.230506,1580,1.840287685394287
1499927326.841424,1600,1.8381284475326538
1499927365.488319,1610,1.937788963317871
1499927404.037791,1620,2.1414902210235596
1499927519.863644,1650,1.7604026794433594
1499927596.993923,1670,1.964343547821045
1499927635.559898,1680,1.9186030626296997
1499927674.520131,1690,1.6162612438201904
1499927713.329237,1700,2.77956223487854
1499927752.241625,1710,1.8486757278442383
1499927829.684466,1730,2.3477377891540527
1499927907.289581,1750,1.6718175411224365
1499927946.015746,1760,2.0895793437957764
1499927984.580614,1770,2.306527614593506
1499928023.171023,1780,2.399332046508789
1499928101.708298,1800,1.8166733980178833
1499928140.290789,1810,1.8525917530059814
1499928178.928817,1820,1.5862196683883667
1499928217.514612,1830,2.5482420921325684
1499928256.182816,1840,1.7831708192825317
1499928294.834843,1850,1.7859950065612793
1499928333.410769,1860,2.8734562397003174
1499928372.020736,1870,1.633443832397461
1499928410.488423,1880,1.7152783870697021
1499928449.042214,1890,1.9573043584823608
1499928487.676268,1900,2.0384721755981445
1499928526.292014,1910,1.9820433855056763
1499928564.78103,1920,1.569514274597168
1499928603.221164,1930,1.5748867988586426
1499928641.785202,1940,2.0289180278778076
1499928680.642068,1950,1.5578503608703613
1499928758.033714,1970,1.5072225332260132
1499928835.377415,1990,1.7538163661956787
1499928875.401855,2000,3.8515024185180664
1499928914.990815,2010,2.127795696258545
1499928953.512223,2020,1.4070687294006348
1499929069.271953,2050,1.68403959274292
1499929108.038687,2060,1.795220971107483
1499929185.212877,2080,1.825427532196045
1499929262.490705,2100,1.8197356462478638
1499929301.046505,2110,1.5666145086288452
1499929339.930703,2120,1.790486454963684
1499929455.748794,2150,1.6994297504425049
1499929494.241941,2160,1.4225053787231445
1499929610.153956,2190,1.3959619998931885
1499929650.084647,2200,1.7135320901870728
1499929688.730569,2210,1.8284857273101807
1499929727.459476,2220,1.7950711250305176
1499929766.042079,2230,1.6705106496810913
1499929804.567606,2240,1.6051075458526611
1499929843.118972,2250,2.3925158977508545
1499929958.773174,2280,1.3189032077789307
1499930036.007939,2300,2.007357120513916
1499930074.696665,2310,1.7878193855285645
1499930113.489975,2320,2.4028546810150146
1499930153.758241,2330,1.5046292543411255
1499930196.450882,2340,2.076535224914551
1499930280.880635,2360,1.5748518705368042
1499930323.049901,2370,1.5103596448898315
1499930364.611127,2380,1.7747492790222168
1499930405.734163,2390,1.8333913087844849
1499930449.417155,2400,1.4362351894378662
1499930526.672616,2420,1.6453276872634888
1499930565.316896,2430,1.7660648822784424
1499930604.041439,2440,1.766899585723877
1499930681.418024,2460,1.6591765880584717
1499930720.184247,2470,1.5873867273330688
1499930758.766421,2480,1.433851957321167
1499930797.365027,2490,1.767195463180542
1499930913.427508,2520,1.298499345779419
1499930990.974192,2540,1.4220179319381714
1499931263.259565,2610,1.7776769399642944
1499931340.693701,2630,1.3547308444976807
1499931418.070224,2650,1.2734894752502441
1499931611.167314,2700,1.416538953781128
1499931649.953066,2710,1.259260892868042
1499931766.101708,2740,1.658296823501587
1499931805.169263,2750,1.9200589656829834
1499931843.811599,2760,1.5924800634384155
1499931882.387768,2770,1.7242205142974854
1499931921.036362,2780,1.4020668268203735
1499931959.695929,2790,1.319993495941162
1499932038.481467,2810,1.567168116569519
1499932077.016008,2820,2.7082226276397705
1499932193.072274,2850,1.3969646692276
1499932231.904768,2860,1.3662967681884766
1499932309.01165,2880,1.3228662014007568
1499932347.699732,2890,1.6541801691055298
1499932386.169016,2900,2.1164968013763428
1499932463.266144,2920,1.3863295316696167
1499932501.818831,2930,1.874394178390503
1499932540.214461,2940,1.4701229333877563
1499932578.865561,2950,1.5359244346618652
1499932617.360112,2960,1.2435023784637451
1499932656.027298,2970,1.201573133468628
1499932694.754013,2980,2.379199981689453
1499932733.303078,2990,1.207510232925415
1499932773.265676,3000,1.1009576320648193
1499932812.907083,3010,1.659605622291565
1499932890.174156,3030,1.6186139583587646
1499932967.65934,3050,1.3297736644744873
1499933006.516945,3060,1.4532917737960815
1499933161.133516,3100,1.2948689460754395
1499933199.658594,3110,1.4636716842651367
1499933238.376117,3120,1.2115397453308105
1499933277.092893,3130,1.8952159881591797
1499933315.659615,3140,1.4069546461105347
1499933354.246231,3150,1.2751842737197876
