Wall time,Step,Value
1499944973.296197,6150,5.041558265686035
1499945011.846912,6160,4.806051254272461
1499945050.395761,6170,4.601498603820801
1499945088.930396,6180,4.542924880981445
1499945244.865374,6220,4.458158493041992
1499945283.662352,6230,4.942090034484863
1499945322.191661,6240,4.756924629211426
1499945476.835029,6280,5.041004180908203
1499945515.430339,6290,5.650869369506836
1499945553.97362,6300,4.065462112426758
1499945592.569986,6310,6.203941345214844
1499945631.374727,6320,4.455954551696777
1499945746.960707,6350,4.547502517700195
1499945785.676047,6360,4.686004638671875
1499945863.21248,6380,4.552725791931152
1499945941.636296,6400,4.734613418579102
1499946018.822062,6420,4.933442115783691
1499946096.475863,6440,4.636305809020996
1499946135.080039,6450,4.862698554992676
1499946212.938346,6470,4.367452621459961
1499946251.465365,6480,5.069140911102295
1499946290.362075,6490,4.62898063659668
1499946329.141296,6500,5.163748741149902
1499946368.034988,6510,4.599258899688721
1499946406.590929,6520,4.48382568359375
1499946522.372988,6550,4.723287582397461
1499946560.817785,6560,4.64348030090332
1499946599.623873,6570,5.449963569641113
1499946638.598107,6580,4.403675079345703
1499946716.888768,6600,4.767843246459961
1499946755.371149,6610,4.825577259063721
1499946832.41488,6630,4.420250415802002
1499946870.945877,6640,4.537014007568359
1499946909.431199,6650,4.5839033126831055
1499946986.620714,6670,5.125026702880859
1499947025.428415,6680,4.626742839813232
1499947063.985379,6690,4.775300025939941
1499947102.601696,6700,4.654735088348389
1499947141.399275,6710,4.523388862609863
1499947180.502084,6720,4.506686210632324
1499947219.182569,6730,4.39665412902832
1499947374.197916,6770,4.455962181091309
1499947451.335251,6790,4.6242995262146
1499947491.312405,6800,4.5663909912109375
1499947607.833232,6830,4.953125953674316
1499947685.131752,6850,4.299771785736084
1499947724.210971,6860,4.506728172302246
1499947762.950029,6870,4.389800071716309
1499947802.747668,6880,4.715883731842041
1499947880.516091,6900,4.582026481628418
1499947919.140353,6910,4.538562297821045
1499947957.726001,6920,4.414131164550781
1499948073.860631,6950,4.2504448890686035
1499948112.387284,6960,4.592895030975342
1499948151.407057,6970,4.332428932189941
1499948190.017322,6980,4.686424255371094
1499948228.856823,6990,4.422990798950195
1499948308.412481,7010,4.5235185623168945
1499948463.127826,7050,4.68514347076416
1499948501.915002,7060,4.6771159172058105
1499948579.220465,7080,4.257683753967285
1499948617.730528,7090,4.497115135192871
1499948656.24221,7100,4.28984260559082
1499948694.953634,7110,4.588295936584473
1499948811.397677,7140,4.5621418952941895
1499948850.052453,7150,4.303609848022461
1499948966.088769,7180,4.475281238555908
1499949044.404706,7200,5.032051086425781
1499949121.877045,7220,4.953124523162842
1499949160.474848,7230,4.2062602043151855
1499949199.005629,7240,4.56830358505249
1499949237.482836,7250,4.416291236877441
1499949276.035772,7260,4.670160293579102
1499949314.586375,7270,4.648612976074219
1499949353.536804,7280,4.560726165771484
1499949392.286369,7290,4.801323413848877
1499949430.843822,7300,4.464424133300781
1499949508.012456,7320,4.579313278198242
1499949585.364976,7340,4.445916175842285
1499949623.927109,7350,4.305733680725098
1499949701.398086,7370,4.473237991333008
1499949740.03773,7380,4.611345291137695
1499949778.701766,7390,4.383404731750488
1499949818.846354,7400,4.398824691772461
1499949857.914607,7410,4.652676582336426
1499949896.511942,7420,4.604654312133789
1499949935.297878,7430,4.623697757720947
1499949973.835126,7440,4.455959320068359
1499950012.316931,7450,4.64103889465332
1499950051.136916,7460,4.6080474853515625
1499950089.910368,7470,4.70941162109375
1499950128.734807,7480,4.147927284240723
1499950244.520559,7510,4.480556964874268
1499950283.089839,7520,4.376646518707275
1499950399.279546,7550,4.355375289916992
1499950476.647172,7570,4.042616844177246
1499950553.7275,7590,4.2264509201049805
1499950632.127536,7610,4.395373344421387
1499950709.263237,7630,4.735995769500732
1499950786.520981,7650,4.3763933181762695
1499950863.630943,7670,4.279333591461182
1499950902.281525,7680,4.511906623840332
1499950942.235046,7690,4.393507480621338
1499951022.98048,7710,4.466475963592529
1499951063.118885,7720,4.452699661254883
1499951102.681918,7730,4.449243068695068
1499951182.207753,7750,4.643426418304443
1499951220.985235,7760,4.372108459472656
1499951298.403077,7780,4.203785419464111
1499951336.943564,7790,4.293604850769043
1499951377.052368,7800,4.139243125915527
1499951454.295428,7820,4.472594261169434
1499951493.106186,7830,4.504645347595215
1499951570.346556,7850,4.281641960144043
1499951609.006148,7860,4.320568561553955
1499951763.382016,7900,4.146759510040283
1499951802.134548,7910,4.498423099517822
1499951840.819545,7920,4.322032451629639
1499951918.020742,7940,4.608497619628906
1499952111.322055,7990,4.5037994384765625
1499952151.398699,8000,4.234591484069824
1499952267.876574,8030,4.007769584655762
1499952306.328848,8040,4.654086589813232
1499952344.993795,8050,4.352910041809082
1499952461.215134,8080,4.43910026550293
1499952538.69559,8100,4.348905563354492
1499952577.150796,8110,4.318629741668701
1499952615.625593,8120,4.082139015197754
1499952654.212359,8130,4.134646892547607
1499952731.216411,8150,4.4317426681518555
1499952769.766149,8160,4.245373725891113
1499952808.584097,8170,4.5408935546875
1499952886.120318,8190,4.3562703132629395
1499952926.141421,8200,4.187100410461426
1499952964.716138,8210,4.069517612457275
1499953003.349297,8220,4.575836181640625
1499953042.071324,8230,4.260519981384277
1499953080.860399,8240,4.608469009399414
1499953157.797684,8260,4.220632553100586
1499953196.450741,8270,4.116635322570801
1499953235.202952,8280,4.149496555328369
1499953273.815613,8290,4.387087821960449
1499953312.619027,8300,4.264803886413574
1499953389.993777,8320,4.366132736206055
1499953428.527729,8330,4.3257246017456055
1499953467.316039,8340,4.397233009338379
1499953544.533551,8360,4.318028926849365
1499953583.179745,8370,4.212767124176025
1499953621.791653,8380,4.467855453491211
1499953738.595506,8410,4.190491199493408
1499953777.26672,8420,4.494993209838867
1499953854.668818,8440,4.325460433959961
1499953970.297134,8470,4.190244197845459
1499954009.127295,8480,4.448147296905518
1499954047.969458,8490,4.3968000411987305
1499954086.462345,8500,4.329777717590332
1499954125.118458,8510,4.212933540344238
1499954240.956372,8540,4.044267654418945
1499954279.636856,8550,4.112215518951416
1499954318.53263,8560,4.316166400909424
1499954357.186964,8570,4.601611137390137
1499954434.611818,8590,4.274674415588379
1499954474.482679,8600,4.092982292175293
1499954513.132374,8610,4.269722938537598
1499954590.370191,8630,4.330656051635742
1499954628.899474,8640,4.294731616973877
1499954706.073779,8660,4.219891548156738
1499954744.617713,8670,4.248359203338623
1499954783.184191,8680,4.149895668029785
1499954821.680115,8690,4.478506088256836
1499954860.357231,8700,4.472889423370361
1499954899.180223,8710,4.367462635040283
1499954937.776187,8720,4.306285858154297
1499955014.818141,8740,4.1857686042785645
1499955053.47065,8750,4.03521728515625
1499955130.770098,8770,4.2653961181640625
1499955169.442917,8780,4.064643383026123
1499955208.328745,8790,4.680010795593262
1499955287.017862,8810,4.972064971923828
1499955402.66253,8840,4.408442974090576
1499955441.203431,8850,4.464591979980469
1499955518.377512,8870,4.142543792724609
1499955595.665209,8890,4.388003349304199
1499955634.37291,8900,4.108107089996338
1499955672.96172,8910,4.152020454406738
1499955711.499382,8920,4.210620880126953
1499955750.208585,8930,3.959855079650879
1499955865.989808,8960,4.214747428894043
1499955904.77049,8970,4.259839057922363
1499955982.281992,8990,4.57410192489624
1499956022.185048,9000,4.186886787414551
1499956062.038392,9010,4.149784088134766
1499956100.4925,9020,4.119356632232666
1499956139.026971,9030,4.143974304199219
1499956216.504147,9050,4.285518646240234
1499956371.180545,9090,4.0777740478515625
1499956409.766508,9100,4.330474853515625
1499956448.591182,9110,4.889305591583252
1499956564.456727,9140,4.15869140625
1499956602.971554,9150,4.615716934204102
1499956719.070801,9180,4.380558967590332
1499956797.773826,9200,4.475927352905273
1499956836.568842,9210,4.2556328773498535
1499956875.216157,9220,4.1504974365234375
1499956914.007571,9230,4.94813871383667
1499956952.853614,9240,4.597964763641357
1499956991.433792,9250,3.971622943878174
1499957068.608376,9270,4.07166862487793
1499957107.508877,9280,4.235195159912109
1499957184.812213,9300,4.17369270324707
1499957223.381486,9310,4.2212371826171875
1499957262.039703,9320,4.23735237121582
1499957300.548056,9330,4.068262100219727
1499957377.943089,9350,4.29799747467041
1499957455.247694,9370,4.220917701721191
1499957611.66443,9410,4.284826278686523
1499957688.92778,9430,4.0099687576293945
1499957804.967215,9460,4.289331436157227
1499957844.506685,9470,4.130196571350098
1499957883.889336,9480,4.071284294128418
1499957962.976052,9500,4.067303657531738
1499958002.833784,9510,3.980846405029297
1499958041.474712,9520,4.235272407531738
1499958157.73405,9550,4.297421455383301
1499958196.286287,9560,4.345837593078613
1499958234.762515,9570,4.098539352416992
1499958312.246571,9590,4.192612171173096
1499958352.126406,9600,4.295653343200684
1499958429.479815,9620,4.33485221862793
1499958468.19025,9630,4.440979957580566
1499958506.862707,9640,4.08405876159668
1499958584.008949,9660,4.138020038604736
1499958661.137617,9680,5.113857269287109
1499958777.116051,9710,4.027773380279541
1499958892.984289,9740,4.172581672668457
1499958931.893416,9750,3.9731898307800293
1499959008.996122,9770,4.213664531707764
1499959047.549953,9780,4.112097263336182
1499959086.105924,9790,4.093719482421875
1499959126.164489,9800,4.277572154998779
1499959164.719502,9810,3.843160390853882
1499959242.150778,9830,4.213829040527344
1499959281.022363,9840,4.064546585083008
1499959319.693604,9850,4.020284652709961
1499959435.561852,9880,4.12709379196167
1499959512.696911,9900,3.9269957542419434
1499959551.457998,9910,4.047033309936523
1499959590.187398,9920,4.072622299194336
1499959667.570654,9940,4.213373184204102
1499959706.060413,9950,4.125848293304443
1499959744.977812,9960,4.664459228515625
1499959860.728702,9990,3.9864256381988525
1499959978.906309,10020,4.359304428100586
1499960056.178748,10040,3.991243362426758
1499960094.863099,10050,4.102856159210205
1499960133.336332,10060,4.10544490814209
1499960172.292427,10070,4.05335807800293
1499960249.411028,10090,3.911954879760742
1499960326.803714,10110,4.012093544006348
1499960365.651741,10120,4.066041946411133
1499960404.286375,10130,4.081536293029785
1499960597.281322,10180,4.075089454650879
1499960791.746166,10230,4.218021392822266
1499960830.662669,10240,4.046185493469238
1499960908.022208,10260,4.211883544921875
1499960946.765969,10270,4.224016189575195
1499961023.845192,10290,4.149887561798096
1499961062.370628,10300,3.9364867210388184
1499961101.393098,10310,4.044459342956543
1499961140.004673,10320,4.25779914855957
1499961178.946149,10330,3.8578267097473145
1499961217.531101,10340,3.902845859527588
1499961256.226398,10350,4.056857109069824
1499961294.775062,10360,4.121715068817139
1499961333.455451,10370,3.8773839473724365
1499961371.960258,10380,3.9984261989593506
1499961489.563639,10410,4.110053062438965
1499961528.252967,10420,4.397034645080566
1499961605.740127,10440,4.154993057250977
1499961644.354841,10450,4.314459800720215
1499961683.401485,10460,4.1278910636901855
1499961722.823278,10470,4.330828666687012
1499961840.42971,10500,3.9070732593536377
1499961918.834612,10520,3.8907876014709473
1499961958.300244,10530,4.256114959716797
1499961997.775557,10540,4.052119731903076
1499962037.335901,10550,4.184552192687988
1499962076.962997,10560,4.448281288146973
1499962116.306918,10570,4.2515764236450195
1499962156.191097,10580,4.138404369354248
1499962195.437647,10590,4.089398384094238
1499962275.179834,10610,4.094766616821289
1499962352.825659,10630,3.8767664432525635
1499962391.491737,10640,4.198341369628906
1499962430.309419,10650,4.01917839050293
1499962469.028091,10660,4.3428802490234375
1499962584.529113,10690,3.887253522872925
1499962623.066749,10700,4.040809631347656
1499962661.548004,10710,3.983354330062866
1499962700.108201,10720,4.056129455566406
1499962738.957823,10730,4.074033737182617
1499962777.61391,10740,3.98372745513916
1499962854.877673,10760,4.013697624206543
1499962893.524269,10770,4.292056083679199
1499962970.785658,10790,4.000253200531006
1499963088.026102,10820,4.5182600021362305
1499963126.878784,10830,4.249082565307617
1499963165.50994,10840,4.211544990539551
1499963204.297867,10850,3.940990686416626
1499963242.842987,10860,4.224844455718994
1499963281.567093,10870,3.9669928550720215
1499963320.053823,10880,3.9815502166748047
1499963358.629217,10890,4.144147872924805
1499963435.961909,10910,4.327883720397949
1499963474.428705,10920,4.147738456726074
1499963667.355815,10970,4.020800590515137
1499963706.080731,10980,4.038713455200195
1499963744.53703,10990,3.969419002532959
