Wall time,Step,Value
1499921286.498204,40,0.24287274479866028
1499921363.494475,60,0.19878476858139038
1499921402.098039,70,0.27268877625465393
1499921440.910905,80,0.23104967176914215
1499921479.575831,90,0.16967976093292236
1499921518.337008,100,0.293826162815094
1499921556.85663,110,0.17720229923725128
1499921595.455087,120,0.21245476603507996
1499921634.126595,130,0.2701464891433716
1499921827.345667,180,0.22891578078269958
1499921866.225354,190,0.22009067237377167
1499921906.201867,200,0.3073539137840271
1499921944.776125,210,0.25746387243270874
1499921983.378976,220,0.2806411683559418
1499922021.979798,230,0.2786070704460144
1499922060.82243,240,0.19664259254932404
1499922099.614122,250,0.2411496788263321
1499922138.336068,260,0.2579185664653778
1499922215.371238,280,0.25195831060409546
1499922292.756958,300,0.21001054346561432
1499922447.579709,340,0.17732802033424377
1499922486.460277,350,0.26291197538375854
1499922524.97222,360,0.22946198284626007
1499922563.576342,370,0.18304678797721863
1499922602.176245,380,0.2253791093826294
1499922640.727873,390,0.16607925295829773
1499922680.654749,400,0.21703976392745972
1499922719.697999,410,0.1733434796333313
1499922758.364431,420,0.22548595070838928
1499922796.960076,430,0.23666483163833618
1499922874.084355,450,0.2052573710680008
1499922912.728352,460,0.18624764680862427
1499922951.588084,470,0.2576940357685089
1499922990.105986,480,0.1962088644504547
1499923028.642433,490,0.20144759118556976
1499923067.232432,500,0.1667945832014084
1499923144.684965,520,0.28510281443595886
1499923222.294725,540,0.26630324125289917
1499923261.130966,550,0.20971760153770447
1499923299.658367,560,0.23366056382656097
1499923338.296704,570,0.2549406588077545
1499923377.037812,580,0.2158922553062439
1499923415.807852,590,0.27955693006515503
1499923456.016778,600,0.19794532656669617
1499923494.554636,610,0.24447016417980194
1499923880.804104,710,0.1942025125026703
1499923919.544679,720,0.2596037685871124
1499923996.707064,740,0.23495861887931824
1499924151.013361,780,0.1952391415834427
1499924229.774099,800,0.16673703491687775
1499924306.897754,820,0.23354469239711761
1499924345.459985,830,0.20191659033298492
1499924384.14569,840,0.16604626178741455
1499924422.895043,850,0.2070336490869522
1499924461.373188,860,0.21358905732631683
1499924538.325703,880,0.220598965883255
1499924576.992875,890,0.17665806412696838
1499924615.545369,900,0.21067574620246887
1499924654.334667,910,0.2444056272506714
1499924693.018085,920,0.2328070104122162
1499924731.831409,930,0.27914372086524963
1499924809.015865,950,0.22388197481632233
1499924847.707271,960,0.1652882844209671
1499924963.122128,990,0.279660701751709
1499925042.644842,1010,0.3164488673210144
1499925081.812798,1020,0.22570891678333282
1499925120.27088,1030,0.20754441618919373
1499925236.238487,1060,0.16822797060012817
1499925274.753618,1070,0.16490472853183746
1499925313.376429,1080,0.18034690618515015
1499925352.062061,1090,0.21526680886745453
1499925390.55687,1100,0.21329256892204285
1499925545.36421,1140,0.18132349848747253
1499925584.008054,1150,0.18580380082130432
1499925661.260315,1170,0.19853802025318146
1499925738.519607,1190,0.17703202366828918
1499925894.747289,1230,0.2309485375881195
1499925933.519283,1240,0.273592084646225
1499925972.041068,1250,0.2349373996257782
1499926049.2813,1270,0.2543436288833618
1499926164.978905,1300,0.1629171520471573
1499926242.525344,1320,0.2643447518348694
1499926281.201905,1330,0.1936415731906891
1499926320.000807,1340,0.1756664365530014
1499926397.299109,1360,0.2302517592906952
1499926474.74974,1380,0.19268223643302917
1499926513.239712,1390,0.21671152114868164
1499926553.131639,1400,0.21290528774261475
1499926591.74497,1410,0.20902054011821747
1499926630.219517,1420,0.20246291160583496
1499926668.774475,1430,0.1649949550628662
1499926784.471618,1460,0.2183491438627243
1499926823.143038,1470,0.1924935281276703
1499926861.708818,1480,0.16079658269882202
1499926938.832238,1500,0.193183034658432
1499926977.601468,1510,0.14344868063926697
1499927016.189965,1520,0.17878498136997223
1499927093.420262,1540,0.25838157534599304
1499927131.9913,1550,0.21077905595302582
1499927170.600867,1560,0.1995692253112793
1499927209.490712,1570,0.25610631704330444
1499927248.230506,1580,0.2189478874206543
1499927326.841424,1600,0.18433043360710144
1499927365.488319,1610,0.22067208588123322
1499927404.037791,1620,0.20154792070388794
1499927519.863644,1650,0.2274826616048813
1499927596.993923,1670,0.24285754561424255
1499927635.559898,1680,0.262244313955307
1499927674.520131,1690,0.2122965157032013
1499927713.329237,1700,0.16350598633289337
1499927752.241625,1710,0.2033882737159729
1499927829.684466,1730,0.24556434154510498
1499927907.289581,1750,0.13760557770729065
1499927946.015746,1760,0.21944913268089294
1499927984.580614,1770,0.15480780601501465
1499928023.171023,1780,0.22786325216293335
1499928101.708298,1800,0.22271376848220825
1499928140.290789,1810,0.18849104642868042
1499928178.928817,1820,0.1418663114309311
1499928217.514612,1830,0.24438750743865967
1499928256.182816,1840,0.2338784635066986
1499928294.834843,1850,0.17399442195892334
1499928333.410769,1860,0.23037579655647278
1499928372.020736,1870,0.27847105264663696
1499928410.488423,1880,0.2603311836719513
1499928449.042214,1890,0.2088719606399536
1499928487.676268,1900,0.24676623940467834
1499928526.292014,1910,0.19468539953231812
1499928564.78103,1920,0.21439668536186218
1499928603.221164,1930,0.225735604763031
1499928641.785202,1940,0.18693405389785767
1499928680.642068,1950,0.23287740349769592
1499928758.033714,1970,0.25332584977149963
1499928835.377415,1990,0.23914675414562225
1499928875.401855,2000,0.23836496472358704
1499928914.990815,2010,0.18526120483875275
1499928953.512223,2020,0.18795007467269897
1499929069.271953,2050,0.167112797498703
1499929108.038687,2060,0.18406516313552856
1499929185.212877,2080,0.1833120584487915
1499929262.490705,2100,0.1872825026512146
1499929301.046505,2110,0.15879076719284058
1499929339.930703,2120,0.19808831810951233
1499929455.748794,2150,0.2724883556365967
1499929494.241941,2160,0.17297686636447906
1499929610.153956,2190,0.11217779666185379
1499929650.084647,2200,0.1669086068868637
1499929688.730569,2210,0.22470217943191528
1499929727.459476,2220,0.19022391736507416
1499929766.042079,2230,0.17372053861618042
1499929804.567606,2240,0.1517147719860077
1499929843.118972,2250,0.13573841750621796
1499929958.773174,2280,0.16715779900550842
1499930036.007939,2300,0.1292092651128769
1499930074.696665,2310,0.19181868433952332
1499930113.489975,2320,0.1731744110584259
1499930153.758241,2330,0.1864253133535385
1499930196.450882,2340,0.2274492084980011
1499930280.880635,2360,0.16460441052913666
1499930323.049901,2370,0.23109516501426697
1499930364.611127,2380,0.19366663694381714
1499930405.734163,2390,0.18876636028289795
1499930449.417155,2400,0.177771657705307
1499930526.672616,2420,0.24836726486682892
1499930565.316896,2430,0.2311721295118332
1499930604.041439,2440,0.1853940188884735
1499930681.418024,2460,0.20544885098934174
1499930720.184247,2470,0.22828391194343567
1499930758.766421,2480,0.19071274995803833
1499930797.365027,2490,0.15918037295341492
1499930913.427508,2520,0.18363013863563538
1499930990.974192,2540,0.19761250913143158
1499931263.259565,2610,0.22482731938362122
1499931340.693701,2630,0.1510651707649231
1499931418.070224,2650,0.20727916061878204
1499931611.167314,2700,0.15642540156841278
1499931649.953066,2710,0.15459859371185303
1499931766.101708,2740,0.14780209958553314
1499931805.169263,2750,0.17715707421302795
1499931843.811599,2760,0.1252981424331665
1499931882.387768,2770,0.17396631836891174
1499931921.036362,2780,0.20640654861927032
1499931959.695929,2790,0.21321800351142883
1499932038.481467,2810,0.12313547730445862
1499932077.016008,2820,0.16264045238494873
1499932193.072274,2850,0.16766239702701569
1499932231.904768,2860,0.18055982887744904
1499932309.01165,2880,0.1358746886253357
1499932347.699732,2890,0.1329466700553894
1499932386.169016,2900,0.12313048541545868
1499932463.266144,2920,0.17336907982826233
1499932501.818831,2930,0.1412222981452942
1499932540.214461,2940,0.14641010761260986
1499932578.865561,2950,0.16959157586097717
1499932617.360112,2960,0.21545729041099548
1499932656.027298,2970,0.22655676305294037
1499932694.754013,2980,0.2462141513824463
1499932733.303078,2990,0.15358386933803558
1499932773.265676,3000,0.20138628780841827
1499932812.907083,3010,0.19303196668624878
1499932890.174156,3030,0.24663043022155762
1499932967.65934,3050,0.21764448285102844
1499933006.516945,3060,0.25255459547042847
1499933161.133516,3100,0.21289312839508057
1499933199.658594,3110,0.22114026546478271
1499933238.376117,3120,0.19674673676490784
1499933277.092893,3130,0.13457514345645905
1499933315.659615,3140,0.16290642321109772
1499933354.246231,3150,0.11429665982723236
1499933431.44726,3170,0.1887182593345642
1499933469.882954,3180,0.1871461570262909
1499933508.477734,3190,0.19873249530792236
1499933548.371164,3200,0.22010844945907593
1499933663.982333,3230,0.24743852019309998
1499933702.774306,3240,0.1754947006702423
1499933779.823099,3260,0.15368574857711792
1499933857.085632,3280,0.1975972056388855
1499933895.644895,3290,0.17713195085525513
1499933972.837059,3310,0.17017433047294617
1499934011.524141,3320,0.10033024847507477
1499934127.422398,3350,0.21880784630775452
1499934166.152008,3360,0.23059745132923126
1499934205.124356,3370,0.22325918078422546
1499934282.224887,3390,0.18271972239017487
1499934322.22152,3400,0.18033066391944885
1499934361.055108,3410,0.20003992319107056
1499934399.552327,3420,0.1952301263809204
1499934438.417339,3430,0.2055598348379135
1499934476.918981,3440,0.20333783328533173
1499934515.688463,3450,0.20081046223640442
1499934554.292894,3460,0.16096998751163483
1499934631.579221,3480,0.1675182282924652
1499934670.693258,3490,0.18115660548210144
1499934748.074802,3510,0.14818832278251648
1499934863.957672,3540,0.14616599678993225
1499934902.865746,3550,0.16638895869255066
1499934941.338876,3560,0.14180982112884521
1499934980.053426,3570,0.11041233688592911
1499935019.054481,3580,0.1509353518486023
1499935097.601465,3600,0.10332796722650528
1499935136.336201,3610,0.12724101543426514
1499935213.563882,3630,0.21405649185180664
