Wall time,Step,Value
1499935213.563882,3630,0.1971893608570099
1499935252.062221,3640,0.18669374287128448
1499935290.876398,3650,0.1804785132408142
1499935368.01941,3670,0.16911447048187256
1499935406.56465,3680,0.19669070839881897
1499935445.260017,3690,0.21016879379749298
1499935483.906661,3700,0.18634526431560516
1499935522.473003,3710,0.18179813027381897
1499935561.009928,3720,0.18546517193317413
1499935599.66716,3730,0.19679179787635803
1499935677.078028,3750,0.17539802193641663
1499935715.999047,3760,0.1934446543455124
1499935754.463223,3770,0.1829603910446167
1499935793.085038,3780,0.20209938287734985
1499935871.512651,3800,0.20814752578735352
1499935910.165664,3810,0.19432714581489563
1499935987.902283,3830,0.1864328235387802
1499936026.368654,3840,0.18169762194156647
1499936064.907116,3850,0.17502078413963318
1499936103.665738,3860,0.17838960886001587
1499936142.47235,3870,0.20291829109191895
1499936180.950434,3880,0.18703167140483856
1499936335.411341,3920,0.1740035116672516
1499936373.896152,3930,0.1870010942220688
1499936451.58198,3950,0.18015578389167786
1499936490.10454,3960,0.17361029982566833
1499936567.157209,3980,0.17335546016693115
1499936605.761768,3990,0.17665427923202515
1499936645.752407,4000,0.19847530126571655
1499936685.40307,4010,0.19345608353614807
1499936724.207398,4020,0.1877657175064087
1499936762.66694,4030,0.17061015963554382
1499936801.357681,4040,0.19558006525039673
1499936840.039998,4050,0.17085620760917664
1499936879.013839,4060,0.18453973531723022
1499936917.653215,4070,0.20116159319877625
1499937033.541795,4100,0.17208251357078552
1499937110.762288,4120,0.19127142429351807
1499937188.181181,4140,0.17851459980010986
1499937265.373548,4160,0.16702552139759064
1499937303.992058,4170,0.1840498447418213
1499937342.475065,4180,0.18408998847007751
1499937381.108262,4190,0.16996079683303833
1499937459.485923,4210,0.1757507026195526
1499937536.741377,4230,0.18613114953041077
1499937613.989334,4250,0.18045534193515778
1499937652.720466,4260,0.1816691756248474
1499937691.323461,4270,0.17353567481040955
1499937729.821666,4280,0.18034878373146057
1499937768.52201,4290,0.18151924014091492
1499937807.055528,4300,0.18170806765556335
1499937884.377406,4320,0.17944031953811646
1499937923.027523,4330,0.1835285872220993
1499937961.489295,4340,0.17698484659194946
1499938000.155311,4350,0.17041835188865662
1499938039.018683,4360,0.19508160650730133
1499938077.569758,4370,0.19794411957263947
1499938154.743569,4390,0.1870589554309845
1499938194.685449,4400,0.20024144649505615
1499938233.32269,4410,0.17505529522895813
1499938349.05033,4440,0.17962022125720978
1499938387.535663,4450,0.1741345375776291
1499938464.825772,4470,0.18034780025482178
1499938503.558913,4480,0.17830176651477814
1499938581.11913,4500,0.17419388890266418
1499938696.642093,4530,0.18138235807418823
1499938773.813245,4550,0.16621093451976776
1499938812.425807,4560,0.17416508495807648
1499938851.100973,4570,0.1652822196483612
1499938889.590993,4580,0.16885662078857422
1499939006.979596,4610,0.16816841065883636
1499939122.726676,4640,0.18687571585178375
1499939199.932677,4660,0.16149616241455078
1499939238.354586,4670,0.16133642196655273
1499939277.159668,4680,0.1839079111814499
1499939354.49688,4700,0.1710788607597351
1499939431.590957,4720,0.17261344194412231
1499939470.145653,4730,0.18005749583244324
1499939508.684627,4740,0.15938842296600342
1499939624.667777,4770,0.17000971734523773
1499939663.37014,4780,0.17040342092514038
1499939702.003431,4790,0.1534137725830078
1499939741.878207,4800,0.15675504505634308
1499939819.304636,4820,0.19716790318489075
1499939858.198134,4830,0.17325451970100403
1499939896.810002,4840,0.1685987114906311
1499939974.016729,4860,0.15796872973442078
1499940012.547764,4870,0.1697220504283905
1499940051.044762,4880,0.16491810977458954
1499940089.519489,4890,0.1697828471660614
1499940166.685425,4910,0.15481960773468018
1499940244.30299,4930,0.16075608134269714
1499940282.760323,4940,0.16981345415115356
1499940399.552334,4970,0.1797468066215515
1499940477.026202,4990,0.1730574369430542
1499940517.516907,5000,0.176799938082695
1499940558.065151,5010,0.19351831078529358
1499940674.819781,5040,0.16228123009204865
1499940713.981695,5050,0.16767191886901855
1499940752.89526,5060,0.1658426821231842
1499940791.62681,5070,0.16329456865787506
1499940830.240818,5080,0.1637309491634369
1499940868.882105,5090,0.17711970210075378
1499940907.688261,5100,0.16717569530010223
1499940946.354108,5110,0.18492501974105835
1499940985.091377,5120,0.14610689878463745
1499941023.645867,5130,0.16015809774398804
1499941062.333011,5140,0.17177215218544006
1499941101.206574,5150,0.15813778340816498
1499941217.257768,5180,0.16663679480552673
1499941255.767863,5190,0.1617647260427475
1499941295.738238,5200,0.1615830957889557
1499941334.595057,5210,0.16816920042037964
1499941373.093371,5220,0.16324910521507263
1499941411.952306,5230,0.16975903511047363
1499941450.727413,5240,0.15472131967544556
1499941489.46877,5250,0.15427562594413757
1499941527.990377,5260,0.17157278954982758
1499941643.835734,5290,0.18788772821426392
